N,P,K,temperature,humidity,ph,rainfall,season_length,altitude,label
118.8,33.38,75.59,28.79,71.36,6.64,1041.83,121.46,194.14,maize
60.91,41.57,53.55,17.91,55.95,6.01,910.32,270.71,269.83,citrus
29.46,53.42,55.57,18.84,49.11,7.5,374.93,99.79,565.14,chickpea
53.08,25.62,85.06,20.83,30.93,6.65,446.16,223.65,580.22,almond
62.92,35.72,80.95,30.47,51.0,5.37,855.0,132.44,267.68,mango
22.67,19.61,70.37,21.12,59.53,7.07,368.89,212.01,388.74,olive
16.48,28.59,96.83,20.83,49.58,7.29,379.31,251.34,424.86,almond
110.9,57.07,60.86,25.33,68.85,6.18,727.25,144.03,228.27,maize
43.63,31.82,133.83,10.59,61.49,6.71,652.45,162.96,92.2,grape
14.0,65.64,57.15,17.25,45.51,7.57,262.83,62.5,594.16,chickpea
8.93,56.3,53.78,18.04,56.46,7.31,372.41,105.48,443.26,lentil
67.28,45.54,43.23,14.38,50.28,6.68,303.16,116.94,457.18,wheat
49.3,35.16,99.68,29.89,49.64,5.49,882.27,139.9,294.23,mango
61.17,44.58,48.27,13.22,36.19,6.52,387.23,180.29,415.0,almond
129.39,29.96,74.41,28.83,61.43,6.26,911.86,90.52,0.0,maize
77.34,34.24,111.67,18.16,60.61,5.85,570.55,193.18,242.69,grape
86.78,58.64,111.49,24.55,59.62,5.83,1024.81,204.47,206.33,mango
0.0,1.84,47.06,19.06,37.98,6.68,530.98,172.76,418.33,fig
19.08,46.28,34.62,15.08,35.96,7.44,370.4,139.1,568.05,chickpea
0.0,34.51,60.08,9.75,39.13,7.51,261.71,126.38,500.84,lentil
124.31,46.72,112.27,25.54,56.01,5.87,613.72,155.88,151.65,maize
115.82,61.86,205.78,22.34,79.5,6.02,1719.93,327.38,145.32,banana
100.98,44.18,25.25,30.03,70.59,6.06,1547.21,128.4,39.9,rice
22.3,54.64,51.16,12.33,38.49,7.25,423.48,153.24,649.3,lentil
42.83,33.95,52.73,18.67,47.88,7.97,302.69,270.99,406.38,olive
5.72,4.69,65.17,23.51,53.63,7.81,406.06,198.31,474.44,olive
72.95,26.41,100.77,28.41,56.81,6.63,936.65,188.99,206.71,mango
106.43,51.7,134.58,34.13,79.66,6.1,1275.86,365.0,82.16,sugarcane
57.41,33.29,67.62,12.47,60.61,6.09,688.95,163.38,357.39,grape
34.42,34.67,99.08,16.71,53.74,6.61,561.26,170.46,137.32,grape
142.52,32.22,41.44,26.61,60.89,5.98,694.39,134.18,108.53,maize
124.47,54.37,116.38,23.29,86.95,5.86,1718.02,140.79,39.01,rice
36.51,52.7,82.04,12.83,52.01,6.87,568.84,73.91,506.31,lentil
95.92,60.06,240.43,33.06,75.34,6.0,1584.03,279.87,42.99,banana
4.62,34.78,55.31,22.02,63.48,6.9,404.23,222.29,471.41,olive
55.45,41.85,106.54,27.19,52.75,5.75,1013.42,119.87,243.58,mango
130.22,62.26,95.67,31.4,69.19,6.07,584.07,142.37,114.04,cotton
95.52,79.17,196.57,25.09,79.13,5.9,1351.99,271.81,0.0,banana
61.53,48.54,167.72,17.75,64.8,5.63,605.27,208.04,152.46,grape
82.95,45.89,73.66,28.98,63.02,5.86,1086.35,138.66,88.16,mango
97.4,26.55,59.58,13.01,42.86,6.45,482.89,155.39,535.76,wheat
52.76,32.76,79.37,29.71,50.52,5.52,948.97,166.17,0.0,mango
121.32,58.38,68.47,30.49,72.02,6.04,744.82,195.9,89.33,cotton
32.63,11.56,59.34,18.29,55.09,7.68,432.79,258.96,531.54,olive
120.43,23.49,37.84,24.17,91.63,5.74,1491.5,122.65,0.0,rice
20.45,23.6,56.64,21.12,46.61,7.46,162.96,195.02,603.82,almond
13.77,20.81,91.71,13.25,54.93,6.61,286.9,227.3,425.73,almond
64.53,28.99,98.13,11.51,44.75,6.48,606.76,179.07,392.05,grape
63.49,20.91,106.65,16.46,46.18,6.64,633.04,205.09,243.82,grape
47.91,39.37,111.15,12.98,49.73,6.42,737.17,186.66,380.46,grape
145.09,60.33,42.42,27.68,51.05,5.98,568.68,174.92,16.93,cotton
121.23,59.19,69.61,31.46,59.75,6.04,917.54,153.67,122.26,cotton
97.48,62.01,159.1,26.59,80.0,5.44,655.15,151.95,4.98,tomato
43.36,53.79,128.82,13.76,55.7,6.61,574.25,196.15,197.94,grape
29.37,40.56,92.19,9.56,60.03,5.92,620.97,149.83,241.05,grape
9.38,61.03,64.64,13.39,31.86,7.46,479.59,135.81,449.09,lentil
90.58,42.29,53.41,19.34,63.51,5.52,722.35,125.43,38.05,maize
101.51,62.38,68.32,31.06,50.83,6.08,700.49,143.81,298.31,cotton
48.91,47.8,8.93,19.79,47.31,6.88,657.99,98.48,436.64,wheat
126.98,43.93,23.4,27.75,66.17,6.15,804.94,171.79,130.89,maize
114.09,53.77,81.43,26.62,58.54,6.78,629.65,184.38,0.0,cotton
47.17,27.38,78.27,18.24,37.12,8.23,226.65,198.68,654.18,almond
75.49,51.73,30.42,16.8,61.85,6.06,768.55,256.37,8.87,citrus
55.86,41.55,133.97,31.67,52.09,5.62,812.15,119.36,290.78,mango
73.45,38.03,81.36,32.96,62.73,5.8,990.74,88.3,81.1,mango
95.47,43.75,84.9,23.53,70.15,6.51,774.53,287.65,141.16,citrus
78.78,65.36,215.94,32.08,89.0,6.0,1492.74,309.5,84.48,banana
95.62,13.9,66.46,20.21,71.12,6.85,1033.54,319.58,213.85,citrus
65.04,31.31,137.16,17.73,63.51,6.98,859.94,164.91,319.99,grape
125.63,36.51,180.17,20.71,43.78,6.14,795.47,148.75,0.0,tomato
84.69,43.15,117.01,23.04,60.31,6.52,643.09,266.95,96.79,citrus
107.02,41.69,77.21,29.9,61.38,6.5,789.96,167.7,218.22,maize
27.85,0.0,47.49,20.45,54.58,6.48,605.43,210.29,482.36,fig
118.85,47.38,184.87,32.23,87.32,5.73,1724.73,272.65,69.22,banana
135.0,40.31,158.55,25.42,72.63,6.17,700.05,108.21,126.67,tomato
29.51,49.24,61.61,10.83,38.65,8.03,516.13,147.68,565.05,lentil
84.65,60.65,91.93,23.45,71.18,7.0,999.09,318.14,143.12,citrus
59.86,21.59,60.65,20.03,35.83,7.69,459.17,232.78,409.86,almond
111.53,61.41,76.51,22.91,63.57,6.43,815.8,122.67,0.0,cotton
59.64,27.42,81.88,32.47,45.76,5.62,1015.8,122.52,99.96,mango
86.74,38.38,16.52,14.38,51.66,6.84,628.71,163.52,474.36,wheat
95.75,40.68,73.79,24.0,63.26,6.88,1006.03,228.72,222.82,citrus
42.34,24.31,51.59,18.12,53.97,7.56,297.15,224.9,354.19,fig
61.32,37.0,55.53,23.06,48.13,7.75,483.89,228.57,420.91,olive
117.65,43.66,126.73,23.3,51.88,5.21,709.08,134.66,285.58,tomato
93.67,30.3,70.6,20.25,65.15,7.11,756.78,270.07,0.0,citrus
41.9,55.98,32.54,15.08,47.9,6.35,308.92,118.4,466.68,chickpea
84.7,38.58,145.61,18.68,81.99,6.76,870.62,332.51,195.62,citrus
43.43,46.76,82.1,17.33,35.82,7.8,502.81,45.37,542.39,chickpea
34.46,18.77,56.95,19.61,39.7,7.9,502.2,188.84,318.16,olive
94.48,60.34,169.43,29.92,77.04,6.54,1829.35,360.54,0.0,banana
23.78,65.18,31.95,20.49,40.78,7.12,345.86,124.45,505.59,chickpea
98.65,51.93,45.98,33.63,70.14,5.34,1475.23,113.15,162.62,rice
85.97,54.22,64.18,24.25,72.99,5.72,591.94,105.08,36.57,maize
122.47,60.82,52.87,26.29,37.76,6.43,541.39,217.89,206.87,cotton
30.97,13.73,69.79,19.18,28.23,7.17,391.12,210.52,459.41,fig
29.02,8.54,75.03,21.31,41.79,7.21,538.81,206.86,436.03,fig
46.46,43.29,94.04,20.87,60.82,6.89,584.88,160.38,267.34,grape
71.58,49.31,88.73,34.82,52.81,5.63,886.98,181.58,91.61,mango
27.65,25.96,83.44,13.12,45.79,7.3,195.41,190.93,493.43,almond
148.95,46.91,180.84,23.42,54.3,6.38,637.11,149.08,72.01,tomato
117.99,38.39,36.23,29.89,81.2,5.17,1616.94,101.69,0.0,rice
15.42,46.76,108.48,21.35,73.56,7.05,716.49,205.99,353.52,grape
107.63,29.5,63.0,28.8,69.97,6.11,1420.23,113.71,0.0,rice
113.39,34.36,48.47,27.78,79.92,6.25,846.34,108.37,16.39,maize
68.89,18.58,129.56,12.44,77.92,7.22,583.59,245.31,308.19,grape
133.2,40.46,158.42,25.23,83.26,5.29,790.34,131.44,68.83,tomato
16.72,52.52,50.87,13.21,47.33,7.31,558.95,170.85,555.68,lentil
36.67,5.32,50.66,23.3,46.6,7.44,601.36,238.97,464.11,fig
56.43,51.97,82.35,30.42,64.8,5.72,895.62,192.32,209.66,mango
88.17,32.74,112.13,23.19,60.39,6.51,1025.56,250.42,144.92,citrus
68.35,42.8,64.49,34.13,42.62,5.21,1101.98,132.38,190.16,mango
142.26,74.84,118.46,27.46,84.92,5.44,1557.3,291.55,103.5,sugarcane
98.77,52.7,58.99,26.08,79.97,6.6,1470.67,151.61,61.17,rice
24.88,29.06,58.16,16.09,50.11,6.22,596.76,200.32,469.33,fig
107.23,50.95,93.76,24.37,67.38,6.61,621.64,165.51,0.0,cotton
123.34,40.49,64.06,24.16,61.07,6.58,897.6,171.04,22.1,maize
124.39,41.47,122.55,29.74,94.52,6.25,1515.25,265.64,254.45,sugarcane
138.31,39.27,65.16,21.69,59.55,6.6,1127.57,149.99,249.49,maize
101.89,76.28,183.33,24.56,83.42,5.73,1573.6,278.64,0.0,banana
108.44,56.81,178.62,27.57,75.75,5.61,1733.68,240.75,180.38,banana
48.16,23.16,57.05,17.36,52.55,7.62,730.93,219.44,318.59,olive
114.3,51.77,107.02,26.86,51.0,6.28,619.71,248.12,128.68,cotton
21.94,0.0,76.97,16.75,46.08,7.63,248.37,204.69,724.93,almond
136.17,29.64,143.52,23.03,38.49,5.65,670.56,126.09,89.54,tomato
133.21,54.0,86.31,24.04,75.61,6.85,1419.76,365.0,274.68,sugarcane
9.61,22.85,61.52,20.79,39.64,7.23,291.82,262.19,247.22,olive
4.87,15.06,44.33,20.2,35.45,7.7,332.93,241.41,522.89,fig
74.19,33.81,54.2,14.25,49.7,6.72,711.52,84.24,290.76,wheat
10.9,35.27,98.84,17.92,45.24,7.64,373.68,213.24,571.27,olive
104.82,46.54,67.88,21.79,57.43,6.03,637.78,161.7,46.13,maize
114.12,33.96,60.87,29.61,55.46,6.81,727.18,140.53,96.35,maize
66.44,49.61,68.83,16.86,42.6,7.39,495.21,162.72,361.89,wheat
41.44,39.25,38.22,20.44,26.94,7.18,737.63,79.03,349.57,chickpea
70.2,40.85,61.89,29.99,58.46,6.02,990.63,101.35,67.19,mango
93.37,70.11,231.19,25.09,62.49,5.39,1656.82,299.6,0.0,banana
109.21,45.52,33.13,11.09,48.39,6.26,566.33,164.4,464.69,wheat
87.38,80.99,203.05,31.42,79.84,5.29,1676.72,325.88,46.98,banana
74.09,30.45,48.45,16.23,50.0,7.56,724.24,110.4,480.12,wheat
92.32,51.76,89.17,24.63,95.13,5.37,1500.59,157.14,17.48,rice
118.39,30.14,55.17,20.07,91.73,6.04,1605.85,123.66,0.32,rice
75.29,37.39,118.21,20.3,68.55,6.8,650.12,199.43,384.71,grape
76.75,24.57,83.64,30.16,39.33,5.66,1143.0,139.57,108.37,mango
25.73,27.23,69.95,26.48,66.66,7.71,601.23,221.99,369.44,fig
77.23,45.68,65.1,14.19,53.43,6.78,528.94,170.51,535.94,wheat
6.04,24.88,25.47,21.88,53.59,6.82,549.89,170.45,510.72,fig
11.48,50.17,73.39,14.35,54.77,6.84,344.33,87.46,485.67,lentil
58.31,36.61,117.22,15.6,51.72,6.77,502.1,164.9,134.21,grape
99.5,41.16,75.21,23.42,60.21,6.34,680.99,190.62,109.28,cotton
110.57,61.82,118.99,27.56,50.32,6.21,870.02,129.87,204.5,maize
15.68,68.29,57.61,13.55,40.94,7.46,436.54,158.18,570.01,chickpea
138.16,52.65,95.59,33.36,66.43,6.36,705.73,174.22,259.12,cotton
92.43,53.91,96.28,21.97,56.11,6.4,877.29,309.46,0.0,citrus
8.19,42.47,40.43,3.66,49.47,5.85,519.8,106.09,482.59,lentil
77.05,34.57,45.43,11.35,50.58,7.5,641.91,160.21,450.98,wheat
42.77,12.55,163.77,18.49,59.82,6.32,629.74,186.65,240.42,grape
84.35,48.51,127.84,31.23,48.33,5.4,859.95,185.98,325.07,mango
111.9,63.73,32.15,30.72,68.13,5.83,1554.44,141.48,0.0,rice
36.32,34.07,54.82,21.68,49.26,7.37,128.27,204.86,241.29,fig
93.77,84.07,228.1,28.27,73.24,5.22,1792.2,357.7,0.0,banana
120.43,49.38,62.22,27.78,75.38,5.82,1465.4,139.56,100.33,rice
42.99,17.87,128.33,20.74,65.75,6.15,692.62,215.49,197.34,grape
102.6,30.69,69.66,25.58,55.58,6.35,914.73,294.93,311.93,citrus
15.4,68.25,56.66,13.38,41.88,7.35,536.54,92.54,672.8,chickpea
4.99,58.32,48.78,19.95,36.81,7.24,460.28,117.86,653.95,chickpea
87.58,49.19,54.61,25.26,55.22,6.64,735.4,113.69,84.18,maize
110.98,58.82,71.8,23.1,60.49,7.04,752.6,218.88,0.0,cotton
28.27,15.44,88.04,14.23,59.87,6.43,329.67,231.33,415.54,fig
72.33,16.99,97.18,12.2,61.4,6.78,702.83,178.57,449.25,grape
138.33,53.45,73.64,29.65,64.7,4.98,776.22,72.13,73.15,maize
17.04,66.81,31.06,11.69,44.79,7.29,286.9,171.18,403.87,chickpea
127.24,59.75,115.26,31.37,86.48,6.16,1720.83,303.8,0.0,sugarcane
20.21,48.22,59.47,18.49,40.65,6.99,483.92,106.31,482.8,chickpea
121.52,60.41,13.13,22.62,73.01,5.96,1673.99,104.13,21.7,rice
141.86,48.74,122.18,32.76,78.76,5.84,1574.57,314.1,115.21,sugarcane
136.85,56.57,107.93,25.13,76.86,5.19,1387.68,356.83,117.3,sugarcane
65.66,22.07,42.67,13.86,51.25,6.81,516.86,163.93,581.47,almond
77.78,26.72,83.14,26.27,52.39,5.95,988.69,130.32,405.76,mango
58.51,51.22,65.01,18.24,53.23,6.53,360.22,134.25,278.75,wheat
104.41,84.86,202.65,29.85,86.14,4.71,1613.97,304.94,80.55,banana
127.36,45.13,210.88,25.11,51.1,5.33,710.28,130.35,160.04,tomato
36.43,14.06,38.48,21.74,57.47,7.6,419.98,189.52,356.47,fig
86.51,53.1,75.91,19.8,71.58,6.99,941.15,292.0,5.5,citrus
0.0,49.3,49.09,18.49,55.21,7.24,285.01,95.02,507.38,lentil
111.93,50.88,169.14,22.04,64.98,6.68,687.85,123.16,0.0,tomato
41.12,26.28,94.38,13.11,49.26,6.29,484.47,219.01,513.68,almond
121.12,38.34,56.54,24.3,73.23,5.5,1408.41,141.29,100.34,rice
114.43,74.13,115.89,29.85,47.02,7.13,646.14,124.2,82.45,cotton
44.06,37.42,97.42,17.04,48.5,5.73,604.52,221.13,440.52,grape
68.33,26.16,97.9,24.87,55.09,5.47,1085.02,133.74,130.2,mango
108.56,43.22,51.99,22.49,59.65,6.29,800.93,157.64,0.0,maize
42.46,42.1,107.4,32.03,64.5,4.72,1008.38,193.82,242.39,mango
54.29,31.32,60.45,28.93,43.23,6.33,981.7,127.11,115.98,mango
119.19,28.59,69.96,20.33,63.48,5.73,758.62,266.61,165.78,citrus
104.45,56.38,44.45,29.29,64.65,6.65,1527.63,164.21,0.0,rice
100.22,52.2,81.16,28.94,51.26,5.88,781.0,108.07,92.18,maize
76.5,42.14,86.35,24.6,66.02,6.71,933.27,278.32,163.94,citrus
119.09,56.9,90.23,28.72,54.9,6.83,603.77,169.36,0.0,cotton
116.23,43.37,143.1,22.28,74.78,5.56,722.38,142.95,184.06,tomato
131.46,61.95,64.64,33.26,92.13,6.73,1510.41,262.45,6.61,sugarcane
121.55,72.8,222.54,27.19,87.87,6.13,1453.99,349.41,0.0,banana
45.64,24.45,31.76,21.31,54.47,6.91,438.94,252.06,357.15,olive
93.95,66.62,61.39,25.87,77.12,5.52,1662.89,118.59,68.01,rice
4.99,39.24,70.65,19.95,63.8,7.37,486.88,84.09,484.95,lentil
38.41,15.02,58.62,21.54,56.95,7.31,421.89,133.37,317.0,olive
79.49,40.41,124.98,20.97,47.19,7.0,728.67,165.06,172.4,grape
84.1,26.54,88.38,19.13,61.06,6.52,638.29,264.57,246.48,citrus
118.82,55.67,140.51,30.12,73.89,6.65,1496.1,362.99,22.7,sugarcane
116.47,46.86,92.04,28.5,90.16,5.49,1316.62,145.62,0.0,rice
116.87,50.56,53.29,23.96,90.91,6.01,1654.27,159.59,88.71,rice
0.0,60.38,58.95,19.38,34.24,7.4,362.67,150.73,615.19,chickpea
127.66,49.61,131.32,24.33,53.8,5.49,739.88,131.83,15.34,tomato
142.31,64.3,91.77,24.92,64.88,6.14,742.26,196.94,34.71,cotton
64.49,51.88,24.64,12.68,39.84,6.88,383.13,83.15,474.14,lentil
42.79,36.78,85.97,13.29,51.0,5.51,696.9,213.43,265.69,grape
18.99,3.78,26.41,21.05,51.08,6.83,470.13,218.73,585.21,olive
126.4,43.57,90.79,34.6,82.46,6.35,1578.76,323.5,0.0,sugarcane
102.74,43.66,109.66,22.37,63.49,5.59,538.82,134.22,140.48,maize
38.61,36.41,106.25,19.33,43.26,6.46,579.9,139.29,350.5,grape
116.35,58.2,72.68,28.68,49.2,6.05,620.08,163.65,35.61,cotton
132.27,55.62,89.8,29.85,35.46,5.94,614.2,125.69,106.38,cotton
95.25,55.62,96.83,16.11,63.27,7.07,948.15,286.44,256.24,citrus
120.54,62.81,75.17,31.74,53.31,6.05,332.16,186.87,0.0,cotton
140.93,68.15,79.11,23.4,62.65,6.19,625.75,53.75,0.0,maize
139.45,74.19,132.57,26.82,89.14,5.59,1552.28,341.49,0.0,sugarcane
125.87,65.38,143.64,25.03,52.17,5.76,717.48,111.99,0.0,tomato
107.43,50.9,154.55,24.79,55.17,6.13,850.26,127.85,0.0,tomato
122.56,58.26,164.23,24.43,65.82,5.71,790.34,200.85,0.0,tomato
139.77,58.63,150.81,22.82,71.66,6.35,708.74,196.31,19.42,tomato
32.89,45.61,42.17,12.69,39.96,7.53,287.44,117.4,698.66,lentil
7.73,61.37,29.08,19.63,30.3,7.46,459.73,103.95,435.56,chickpea
28.01,19.98,38.22,22.98,40.76,7.97,533.58,230.97,423.1,olive
52.71,41.95,51.4,12.85,38.97,7.94,609.54,56.44,553.5,lentil
22.0,20.5,70.54,18.39,63.91,6.36,480.8,261.78,175.83,fig
105.39,43.18,54.49,27.14,60.27,6.53,684.72,170.74,139.83,cotton
148.9,44.47,108.04,23.56,53.09,6.4,705.25,153.46,203.16,cotton
49.95,8.65,44.01,13.72,45.79,7.58,395.96,203.5,414.38,almond
104.48,41.15,79.35,24.99,83.6,5.62,1245.2,121.13,75.6,rice
38.63,21.48,95.49,13.59,56.65,6.0,547.75,212.07,200.85,grape
105.37,41.11,84.48,26.02,83.54,6.24,1530.86,104.03,165.97,rice
135.18,42.61,78.2,25.98,67.16,6.07,889.21,104.3,231.45,maize
37.73,31.65,97.44,15.2,62.8,6.91,560.78,174.03,279.7,grape
19.02,17.87,72.38,19.28,36.3,7.55,629.22,216.91,396.0,almond
109.92,33.11,46.3,21.89,74.81,6.73,702.56,121.24,140.47,maize
133.04,57.89,137.65,21.24,62.21,6.19,716.22,159.03,0.0,tomato
110.49,71.42,179.74,28.85,76.37,6.4,1502.84,325.19,0.0,banana
173.9,44.06,178.64,29.14,67.77,5.75,759.33,119.56,38.31,tomato
118.58,78.86,205.01,28.82,91.36,6.22,1818.8,280.56,44.54,banana
113.21,39.02,154.7,30.31,64.54,6.65,737.32,138.96,134.42,tomato
49.11,34.44,129.17,17.74,72.27,5.94,545.88,178.97,311.73,grape
133.51,60.35,155.53,20.67,52.78,6.29,688.14,138.27,117.73,tomato
141.57,65.76,138.71,29.98,65.22,4.85,1453.41,365.0,0.0,sugarcane
3.63,11.82,49.57,21.88,58.18,7.93,446.44,121.99,432.48,fig
44.71,56.43,53.65,29.24,57.6,6.05,794.24,165.09,89.3,mango
58.91,37.79,59.42,22.62,51.9,8.41,363.89,211.3,546.98,almond
48.39,32.05,123.35,12.38,54.15,6.47,546.81,193.92,208.99,grape
75.58,57.09,83.44,22.4,55.57,6.61,831.69,188.6,185.75,maize
70.01,45.51,55.55,20.92,62.99,6.11,708.96,243.9,114.92,citrus
72.19,38.47,89.29,25.44,70.53,6.62,842.87,291.31,130.04,citrus
76.92,32.57,120.27,13.95,50.78,6.9,494.2,187.98,235.45,grape
134.12,59.17,159.47,18.29,62.07,6.82,509.98,102.84,146.23,tomato
87.09,76.36,180.27,30.32,84.57,5.67,1841.82,232.34,87.65,banana
58.34,24.73,48.57,15.43,52.07,7.35,607.8,77.98,534.25,wheat
32.22,7.64,95.03,14.64,46.68,7.53,381.58,193.69,462.13,almond
127.85,54.02,92.47,24.55,75.39,6.87,536.34,117.97,143.3,maize
27.05,23.66,70.01,10.21,62.14,8.09,299.22,198.32,269.87,olive
117.45,40.24,63.89,27.52,63.32,6.18,852.14,193.65,133.97,maize
138.43,47.5,148.61,27.52,89.32,5.77,1547.18,313.33,4.44,sugarcane
50.03,20.38,87.81,22.75,29.98,7.13,307.25,183.88,500.98,fig
57.39,37.89,39.57,7.94,70.85,6.51,364.37,139.06,425.54,wheat
87.86,33.83,91.58,32.85,50.58,5.77,988.3,153.3,364.75,mango
45.41,33.12,63.31,19.36,55.42,7.35,431.44,225.53,592.2,fig
126.2,36.04,48.41,28.8,70.66,6.51,722.82,158.93,321.58,maize
41.48,8.22,24.08,24.52,48.09,7.19,402.79,236.38,386.02,fig
70.22,70.37,215.91,23.49,70.94,5.19,1618.91,276.86,15.95,banana
90.15,43.42,71.55,19.01,38.84,6.83,472.1,158.36,427.19,wheat
10.77,35.97,45.67,14.45,49.44,6.85,278.62,102.42,418.01,lentil
116.73,47.88,104.9,25.04,65.98,5.9,772.11,161.32,242.12,maize
24.26,24.15,38.15,20.03,60.37,8.39,167.28,209.03,553.34,fig
80.62,18.79,29.65,16.44,57.19,6.1,527.51,102.36,299.6,wheat
65.85,34.04,82.5,26.83,80.74,6.72,726.57,263.16,119.78,citrus
103.97,29.45,82.56,26.39,60.14,6.62,616.62,138.42,153.58,maize
74.29,38.63,98.71,25.21,43.88,5.61,958.8,144.6,363.65,mango
60.31,2.74,55.56,16.23,59.05,7.24,528.27,237.52,437.11,olive
82.34,53.28,30.16,13.64,69.26,7.41,595.22,127.68,375.8,wheat
101.92,35.13,53.35,13.44,47.13,6.94,457.44,152.52,419.02,wheat
120.6,66.89,66.71,31.88,60.57,6.95,782.48,144.21,0.0,cotton
45.0,36.0,130.79,20.94,51.15,5.99,633.63,182.15,289.29,grape
6.1,66.31,12.07,17.23,37.04,8.02,373.56,146.5,395.29,chickpea
93.5,48.67,223.24,27.67,76.92,6.18,1635.33,292.59,122.55,banana
138.11,57.8,163.83,23.69,61.6,5.55,484.11,125.06,159.28,tomato
16.69,37.28,100.12,18.28,18.12,7.37,356.04,80.75,515.17,chickpea
64.71,54.42,131.91,26.12,60.55,5.29,1044.41,200.49,227.33,mango
128.33,68.29,113.14,32.76,85.18,5.74,1606.59,348.71,0.0,sugarcane
13.87,29.1,77.52,16.49,56.62,7.3,312.04,259.84,443.82,olive
17.13,60.23,0.0,13.86,40.59,7.7,371.73,64.98,640.23,chickpea
104.34,34.17,79.34,21.27,67.66,6.64,907.42,326.37,97.21,citrus
75.44,44.93,33.54,15.82,55.76,7.19,328.94,181.04,274.23,wheat
143.14,60.81,102.05,31.52,81.59,6.2,1591.11,341.72,150.76,sugarcane
119.68,43.29,157.43,28.88,71.45,5.55,736.33,143.88,113.19,tomato
139.14,49.17,71.89,24.92,52.81,7.01,552.58,149.52,164.67,cotton
122.53,46.42,77.83,27.18,62.71,6.16,469.13,117.55,93.02,maize
44.05,58.07,120.65,33.25,61.5,6.21,1037.84,215.94,133.59,mango
71.36,30.73,79.91,20.59,56.61,5.49,920.0,293.18,119.29,citrus
22.32,24.86,77.82,9.32,37.04,6.66,280.93,131.9,284.94,lentil
14.31,36.34,11.83,16.88,54.51,7.52,277.09,112.57,537.29,lentil
87.27,40.32,92.83,22.8,62.94,6.44,947.43,279.94,0.0,citrus
57.55,25.25,52.3,20.66,50.23,7.2,311.72,236.62,312.17,olive
89.21,40.79,119.77,27.79,67.65,4.29,801.09,127.1,192.98,mango
105.81,38.36,112.0,22.42,64.85,6.91,838.23,306.83,0.0,citrus
65.31,41.44,109.5,35.13,36.62,5.27,975.55,173.1,258.95,mango
67.84,73.25,197.03,26.86,88.42,6.09,1570.02,243.84,84.02,banana
62.34,21.36,124.3,14.12,44.99,6.21,575.5,176.12,201.61,grape
106.77,54.98,41.87,30.53,81.37,5.58,1469.96,160.7,0.0,rice
111.53,41.48,153.42,26.57,62.19,6.7,799.65,167.48,9.08,tomato
127.9,57.07,9.58,29.84,93.47,6.26,1306.12,179.63,146.87,rice
104.22,65.92,84.28,26.66,64.54,6.46,658.0,214.01,117.84,cotton
23.99,44.25,53.6,16.35,49.65,7.12,450.27,123.92,518.46,chickpea
49.46,25.44,136.94,19.79,65.35,6.27,630.1,208.58,354.77,grape
0.0,27.91,60.64,18.45,54.29,7.35,622.29,193.38,499.54,fig
49.18,17.73,96.13,16.64,59.28,6.04,562.18,159.8,329.76,grape
109.95,51.53,64.1,26.05,59.18,6.97,800.19,148.89,105.16,maize
89.65,38.04,93.09,23.44,70.46,6.67,935.67,352.42,86.27,citrus
82.95,70.76,176.75,23.49,76.15,6.18,1502.46,244.74,0.0,banana
115.63,53.39,69.73,28.13,88.32,5.72,1348.93,93.11,21.15,rice
110.11,50.17,88.59,29.36,56.34,6.55,985.88,124.66,262.03,maize
133.96,35.61,71.71,26.0,62.33,6.49,608.82,110.73,140.31,maize
142.8,58.55,121.07,35.13,83.07,5.61,1464.75,347.4,13.43,sugarcane
117.86,55.24,64.24,22.8,64.95,5.81,873.27,201.0,31.93,maize
122.98,27.0,91.84,26.27,48.39,6.77,708.92,177.67,7.48,cotton
136.86,77.88,199.15,27.06,91.2,6.03,1854.79,295.72,0.0,banana
15.19,50.12,50.95,13.21,41.44,6.65,307.91,120.69,544.7,lentil
42.61,18.06,8.13,20.75,42.25,7.96,903.49,261.8,433.09,olive
111.42,59.55,72.23,27.39,57.98,6.65,639.96,178.58,107.81,cotton
19.07,19.75,0.0,21.72,39.92,7.62,540.0,226.35,313.85,fig
11.01,63.02,67.12,18.48,29.26,6.66,325.19,69.97,669.69,chickpea
115.65,47.33,55.64,24.53,80.28,5.86,1380.57,113.56,103.89,rice
109.83,48.01,67.91,29.45,84.66,5.05,1535.99,168.83,0.0,rice
78.17,54.71,100.79,21.94,41.15,5.83,972.69,159.07,67.54,mango
102.1,94.48,187.34,27.93,84.05,5.44,1525.93,337.62,115.07,banana
106.54,46.57,26.98,22.97,64.58,6.76,881.95,157.99,67.81,maize
86.59,32.48,54.81,10.14,59.08,7.32,423.21,159.2,453.02,wheat
102.36,49.45,67.15,25.0,83.93,5.8,1467.02,160.0,0.0,rice
127.85,42.15,19.5,26.61,82.94,5.83,1337.59,109.45,161.83,rice
90.01,62.77,214.43,31.44,90.77,5.72,1504.94,304.0,183.04,banana
89.66,35.33,63.87,19.58,68.42,6.69,814.68,309.53,65.12,citrus
141.08,53.7,102.99,20.13,52.55,6.14,824.75,87.32,126.38,maize
87.94,27.65,92.94,14.99,60.22,5.63,530.67,152.48,418.49,grape
93.72,65.29,232.79,31.12,79.55,6.36,1794.72,294.87,193.17,banana
50.3,34.05,115.87,14.49,67.99,7.26,661.91,177.07,257.36,grape
72.89,35.89,95.39,21.25,63.87,6.25,651.69,122.91,210.39,grape
