Country/Region,Commodity,Season,Area Harvested,Closing Stocks,Crush,Domestic Supply,Domestic Utilization,Exports (ITY),Exports (NMY),Extraction Rate,Feed Use,Food Use,Imports (ITY),Imports (NMY),Industrial Use,Opening Stocks,Other Uses,Per Capita Food Use,Production,Production Paddy,Residual,Seeds,Stocks to Use Ratio,Supply,Total Supply,Total Utilization,Trade,Yield,Next_Year_Production
South Africa,Rice,2015/16,0.001,0.24,0.0,0.252001,0.890152,0.0,0.0,0.1,0.0,0.865152,0.809951,0.878151,0.0,0.25,0.025,15.3,0.002001,0.003,0.0,0.0,27.21236529879177,0.0,1.130152,1.130152,0.0,3.0,0.002001
South Africa,Rice,2016/17,0.001,0.17,0.0,0.242001,0.881952,0.0,0.0,0.1,0.0,0.863952,0.9446,0.809951,0.0,0.24,0.018,15.1,0.002001,0.003,0.0,0.0,19.06682473438231,0.0,1.051952,1.051952,0.0,3.0,0.002001
South Africa,Rice,2017/18,0.001,0.225,0.0,0.172001,0.891601,0.0,0.0,0.1,0.0,0.871601,0.9571,0.9446,0.0,0.17,0.02,15.1,0.002001,0.003,0.0,0.0,24.74972527804941,0.0,1.116601,1.116601,0.0,3.0,0.002001
South Africa,Rice,2018/19,0.001,0.275,0.0,0.227001,0.909101,0.0,0.0,0.1,0.0,0.889101,0.856,0.9571,0.0,0.225,0.02,15.2,0.002001,0.003,0.0,0.0,30.120448937076738,0.0,1.184101,1.184101,0.0,3.0,0.002001
South Africa,Rice,2019/20,0.001,0.22,0.0,0.277001,0.913001,0.0,0.0,0.1,0.0,0.895001,0.9111,0.856,0.0,0.275,0.018,15.0,0.002001,0.003,0.0,0.0,23.57729763444686,0.0,1.133001,1.133001,0.0,3.0,0.002001
South Africa,Rice,2020/21,0.001,0.2,0.0,0.222001,0.933101,0.0,0.0,0.1,0.0,0.914101,0.882363,0.9111,0.0,0.22,0.019,15.1,0.002001,0.003,0.0,0.0,21.17827447890856,0.0,1.133101,1.133101,0.0,3.0,0.002001
South Africa,Rice,2021/22,0.001,0.14,0.0,0.202001,0.944364,0.0,0.0,0.1,0.0,0.928364,0.888976,0.882363,0.0,0.2,0.016,15.1,0.002001,0.003,0.0,0.0,14.493098696966904,0.0,1.084364,1.084364,0.0,3.0,0.002001
South Africa,Rice,2022/23,0.001,0.065,0.0,0.142001,0.965977,0.0,0.0,0.1,0.0,0.949977,1.062631,0.888976,0.0,0.14,0.016,15.2,0.002001,0.003,0.0,0.0,6.502392880580054,0.0,1.030977,1.030977,0.0,3.0,0.002001
South Africa,Rice,2023/24,0.001,0.13,0.0,0.067001,0.999632,0.0,0.0,0.1,0.0,0.977632,0.925991,1.062631,0.0,0.065,0.022,15.5,0.002001,0.003,0.0,0.0,13.091746962714703,0.0,1.129632,1.129632,0.0,3.0,0.002001
South Africa,Rice,2024/25,0.001,0.065,0.0,0.132001,0.992992,0.0,0.0,0.1,0.0,0.974992,1.002132,0.925991,0.0,0.13,0.018,15.2,0.002001,0.003,0.0,0.0,6.441172769099811,0.0,1.057992,1.057992,0.0,3.0,0.002001
South Africa,Rice,2025/26,0.001,0.06,0.0,0.067001,1.009133,0.0,0.0,0.1,0.0,0.990133,1.1,1.002132,0.0,0.065,0.019,15.3,0.002001,0.003,0.0,0.0,5.852687304761911,0.0,1.069133,1.069133,0.0,3.0,0.0
South Africa,Soybean,2000/01,0.134,0.038,0.0,0.177,0.153,0.001,0.001,0.0,0.0,0.0,0.041,0.015,0.0,0.028,0.0,0.0,0.149,0.0,0.0,0.0,24.836601,0.0,0.192,0.192,0.0,1.111,0.21
South Africa,Soybean,2001/02,0.124,0.077,0.0,0.248,0.204,0.015,0.003,0.0,0.0,0.0,0.038,0.036,0.0,0.038,0.0,0.0,0.21,0.0,0.0,0.0,37.745098,0.0,0.284,0.284,0.0,1.692,0.202
South Africa,Soybean,2002/03,0.1,0.034,0.0,0.279,0.264,0.003,0.005,0.0,0.0,0.0,0.03,0.024,0.0,0.077,0.0,0.0,0.202,0.0,0.0,0.0,12.878788,0.0,0.303,0.303,0.0,2.02,0.137
South Africa,Soybean,2003/04,0.15,0.077,0.0,0.171,0.114,0.002,0.003,0.0,0.0,0.0,0.02,0.023,0.0,0.034,0.0,0.0,0.137,0.0,0.0,0.0,67.54386,0.0,0.194,0.194,0.0,0.913,0.22
South Africa,Soybean,2004/05,0.2,0.05,0.06,0.297,0.25,0.008,0.007,0.0,0.14,0.0,0.01,0.01,0.0,0.077,0.0,0.0,0.22,0.0,0.0,0.0,20.0,0.0,0.307,0.307,0.0,1.1,0.273
South Africa,Soybean,2005/06,0.24,0.05,0.15,0.323,0.233,0.05,0.05,0.0,0.15,0.0,0.01,0.01,0.0,0.05,0.0,0.0,0.273,0.0,0.0,0.0,21.459227,0.0,0.333,0.333,0.0,1.138,0.424
South Africa,Soybean,2006/07,0.2,0.087,0.15,0.474,0.391,0.001,0.001,0.0,0.12,0.0,0.005,0.005,0.0,0.05,0.0,0.0,0.424,0.0,0.0,0.0,22.250639,0.0,0.479,0.479,0.0,2.12,0.205
South Africa,Soybean,2007/08,0.205,0.058,0.15,0.292,0.365,0.001,0.001,0.0,0.12,0.0,0.132,0.132,0.0,0.087,0.0,0.0,0.205,0.0,0.0,0.0,15.890411,0.0,0.424,0.424,0.0,1.0,0.282
South Africa,Soybean,2008/09,0.25,0.049,0.17,0.34,0.287,0.008,0.008,0.0,0.12,0.0,0.004,0.004,0.0,0.058,0.0,0.0,0.282,0.0,0.0,0.0,17.073171,0.0,0.344,0.344,0.0,1.128,0.516
South Africa,Soybean,2009/10,0.24,0.056,0.23,0.565,0.366,0.153,0.153,0.0,0.17,0.0,0.003,0.01,0.0,0.049,0.0,0.0,0.516,0.0,0.0,0.0,15.300546,0.0,0.575,0.575,0.0,2.15,0.566
South Africa,Soybean,2010/11,0.31,0.046,0.27,0.622,0.464,0.122,0.122,0.0,0.3,0.06,0.002,0.01,0.0,0.056,0.0,0.0,0.566,0.0,0.0,0.0,9.913793,0.0,0.632,0.632,0.0,1.826,0.71
South Africa,Soybean,2011/12,0.42,0.226,0.37,0.756,0.486,0.047,0.047,0.0,0.16,0.0,0.002,0.003,0.0,0.046,0.0,0.0,0.71,0.0,0.0,0.0,46.502058,0.0,0.759,0.759,0.0,1.69,0.65
South Africa,Soybean,2012/13,0.47,0.069,0.56,0.876,0.659,0.153,0.153,0.0,0.15,0.0,0.001,0.005,0.0,0.226,0.0,0.0,0.65,0.0,0.0,0.0,10.47041,0.0,0.881,0.881,0.0,1.383,0.785
South Africa,Soybean,2013/14,0.52,0.062,0.67,0.854,0.787,0.015,0.015,0.0,0.2,0.0,0.005,0.01,0.0,0.069,0.0,0.0,0.785,0.0,0.0,0.0,7.878018,0.0,0.864,0.864,0.0,1.51,0.948
South Africa,Soybean,2014/15,0.5,0.064,0.95,1.01,1.03,0.006,0.006,0.0,0.22,0.0,0.09,0.09,0.0,0.062,0.0,0.0,0.948,0.0,0.0,0.0,6.213592,0.0,1.1,1.1,0.0,1.896,1.07
South Africa,Soybean,2015/16,0.503,0.089,0.85,1.134,1.165,0.005,0.005,0.0,0.2,0.0,0.125,0.125,0.0,0.064,0.0,0.0,1.07,0.0,0.0,0.0,7.639485,0.0,1.259,1.259,0.0,2.127,1.316
South Africa,Soybean,2016/17,0.574,0.085,1.06,1.405,1.584,0.007,0.007,0.0,0.2,0.05,0.271,0.271,0.0,0.089,0.0,0.0,1.316,0.0,0.0,0.0,5.366162,0.0,1.676,1.676,0.0,2.293,1.54
South Africa,Soybean,2017/18,0.787,0.331,1.19,1.625,1.313,0.001,0.001,0.0,0.29,0.07,0.02,0.02,0.0,0.085,0.0,0.0,1.54,0.0,0.0,0.0,25.209444,0.0,1.645,1.645,0.0,1.957,1.17
South Africa,Soybean,2018/19,0.731,0.502,1.03,1.501,0.973,0.033,0.033,0.0,0.13,0.05,0.007,0.007,0.0,0.331,0.0,0.0,1.17,0.0,0.0,0.0,51.593011,0.0,1.508,1.508,0.0,1.601,1.245
South Africa,Soybean,2019/20,0.705,0.138,1.05,1.747,1.613,0.004,0.005,0.0,0.2,0.05,0.01,0.009,0.0,0.502,0.0,0.0,1.245,0.0,0.0,0.0,8.555487,0.0,1.756,1.756,0.0,1.766,1.897
South Africa,Soybean,2020/21,0.827,0.046,1.7,2.035,2.104,0.001,0.001,0.0,0.17,0.05,0.116,0.116,0.0,0.138,0.0,0.0,1.897,0.0,0.0,0.0,2.186312,0.0,2.151,2.151,0.0,2.294,2.23
South Africa,Soybean,2021/22,0.925,0.172,1.89,2.276,1.831,0.141,0.282,0.0,0.15,0.05,0.013,0.009,0.0,0.046,0.0,0.0,2.23,0.0,0.0,0.0,9.393774,0.0,2.285,2.285,0.0,2.411,2.77
South Africa,Soybean,2022/23,1.148,0.321,1.97,2.942,2.03,0.55,0.601,0.0,0.2,0.05,0.01,0.01,0.0,0.172,0.0,0.0,2.77,0.0,0.0,0.0,15.812808,0.0,2.952,2.952,0.0,2.413,1.848
South Africa,Soybean,2023/24,1.151,0.141,1.42,2.169,1.717,0.553,0.321,0.0,0.05,0.05,0.01,0.01,0.0,0.321,0.0,0.0,1.848,0.0,0.0,0.0,8.211998,0.0,2.179,2.179,0.0,1.606,2.8
South Africa,Soybean,2024/25,1.151,0.35,2.55,2.941,2.301,0.25,0.3,0.0,0.05,0.05,0.01,0.01,0.0,0.141,0.0,0.0,2.8,0.0,0.0,0.0,15.210778,0.0,2.951,2.951,0.0,2.433,2.6
South Africa,Soybean,2025/26,1.2,0.3,2.42,2.95,2.31,0.35,0.35,0.0,0.05,0.05,0.01,0.01,0.0,0.35,0.0,0.0,2.6,0.0,0.0,0.0,12.987013,0.0,2.96,2.96,0.0,2.167,2.7
South Africa,TOTAL CEREALS,2000/01,0.0,2.952,0.0,16.301,13.25521,2.048,1.566,0.0,4.494,7.47902,1.50049,1.47221,0.0,1.805,1.28218,158.6,14.496,0.0,0.0,0.0,24.89565666932884,0.0,17.77321,17.77321,0.0,0.0,10.706
South Africa,TOTAL CEREALS,2001/02,0.0,1.939,0.0,13.658,11.85749,1.547,1.477,0.0,3.267,7.62808,2.06551,1.61549,0.0,2.952,0.96241,160.4,10.706,0.0,0.0,0.0,15.289965240759782,0.0,15.27349,15.27349,0.0,0.0,13.032
South Africa,TOTAL CEREALS,2002/03,0.0,3.863,0.0,14.971,12.68152,1.203,1.309,0.0,3.721,7.83509,2.69393,2.88251,0.0,1.939,1.12543,163.2,13.032,0.0,0.0,0.0,29.21659000116473,0.0,17.85352,17.85352,0.0,0.0,11.804
South Africa,TOTAL CEREALS,2003/04,0.0,3.55,0.0,15.667,13.22194,1.256,1.301,0.0,4.32,8.00227,2.13304,2.40593,0.0,3.863,0.89967,165.0,11.804,0.0,0.0,0.0,27.77986452816487,0.0,18.07294,18.07294,0.0,0.0,12.0
South Africa,TOTAL CEREALS,2004/05,0.0,4.177,0.0,15.55,12.77904,1.233,0.927,0.0,3.783,8.1355,2.23588,2.33304,0.0,3.55,0.86054,166.1,12.0,0.0,1.06,0.0,29.634874507622627,0.0,17.88304,17.88304,0.0,0.0,14.157
South Africa,TOTAL CEREALS,2005/06,0.0,4.203,0.0,18.334,14.09488,2.023,2.287,0.0,4.493,8.2209,2.49797,2.25088,0.0,4.177,1.38098,166.1,14.157,0.0,0.5,0.0,33.32812622661064,0.0,20.58488,20.58488,0.0,0.0,9.423
South Africa,TOTAL CEREALS,2006/07,0.0,2.789,0.0,13.626,12.61097,0.681,0.796,0.0,3.519,8.28476,2.87508,2.56997,0.0,4.203,0.80721,165.7,9.423,0.0,0.62,0.0,20.928885313610603,0.0,16.19597,16.19597,0.0,0.0,9.697
South Africa,TOTAL CEREALS,2007/08,0.0,2.052,0.0,12.486,13.32608,0.835,0.728,0.0,4.154,8.27208,2.81155,3.62008,0.0,2.789,0.9,163.7,9.697,0.0,0.74,0.0,13.901920998878769,0.0,16.10608,16.10608,0.0,0.0,15.824
South Africa,TOTAL CEREALS,2008/09,0.0,2.67,0.0,17.876,14.76055,2.634,2.428,0.0,4.829,8.22666,2.10362,1.98255,0.0,2.052,1.70488,160.9,15.824,0.0,0.76,0.0,18.07030770959188,0.0,19.85855,19.85855,0.0,0.0,15.079
South Africa,TOTAL CEREALS,2009/10,0.0,3.074,0.0,17.749,14.77562,1.724,1.965,0.0,4.95,8.46159,2.119,2.06562,0.0,2.67,1.36403,163.6,15.079,0.0,0.99,0.0,19.87328678562193,0.0,19.81462,19.81462,0.0,0.0,15.297
South Africa,TOTAL CEREALS,2010/11,0.0,3.02,0.0,18.371,15.468,2.638,2.274,0.0,4.918,8.43372,2.4507,2.391,0.0,3.074,2.11628,161.1,15.297,0.0,0.72,0.0,20.443114664211688,0.0,20.762,20.762,0.0,0.0,13.486
South Africa,TOTAL CEREALS,2011/12,0.0,1.916,0.0,16.506,14.7727,2.515,2.89,0.0,5.255,8.65432,3.31937,3.0727,0.0,3.02,0.86338,163.3,13.486,0.0,0.49,0.0,12.700996922195788,0.0,19.5787,19.5787,0.0,0.0,15.1455
South Africa,TOTAL CEREALS,2012/13,0.0,2.403,0.0,17.0615,15.08543,2.404,2.269,0.0,5.2855,8.72237,2.76243,2.69593,0.0,1.916,1.07756,162.2,15.1455,0.0,0.69,0.0,14.934185176438415,0.0,19.75743,19.75743,0.0,0.0,14.8245
South Africa,TOTAL CEREALS,2013/14,0.0,1.663,0.0,17.2275,16.0906,2.305,2.521,0.0,5.298,9.02643,2.73445,3.0471,0.0,2.403,1.76617,165.1,14.8245,0.0,0.75,0.0,10.361422362229844,0.0,20.2746,20.2746,0.0,0.0,17.29087
South Africa,TOTAL CEREALS,2014/15,0.0,3.2714,0.0,18.95387,16.04992,2.133,2.476,0.0,5.25267,9.23245,3.18815,2.84345,0.0,1.663,1.5648,166.1,17.29087,0.0,0.72,0.0,20.361305179952385,0.0,21.79732,21.79732,0.0,0.0,12.5846
South Africa,TOTAL CEREALS,2015/16,0.0,3.806,0.0,15.856,16.06675,0.974,0.9724,0.0,5.474,9.38115,5.51295,4.98915,0.0,3.2714,1.2116,165.4,12.5846,0.0,0.46,0.0,24.118190540042157,0.0,20.84515,20.84515,0.0,0.0,10.62167
South Africa,TOTAL CEREALS,2016/17,0.0,1.868,0.0,14.42767,15.78062,0.8619,0.949,0.0,5.35587,9.46195,4.1568,4.16995,0.0,3.806,0.9628,165.2,10.62167,0.0,0.84,0.0,10.904348780382444,0.0,18.59762,18.59762,0.0,0.0,19.58323
South Africa,TOTAL CEREALS,2017/18,0.0,5.1637,0.0,21.45123,17.13078,2.5109,2.3893,0.0,5.39605,9.6402,2.9514,3.23255,0.0,1.868,2.09453,167.3,19.58323,0.0,0.82,0.0,29.861440418223246,0.0,24.68378,24.68378,0.0,0.0,15.5584
South Africa,TOTAL CEREALS,2018/19,0.0,3.8194,0.0,20.7221,17.2922,1.9119,2.182,0.0,5.2972,9.7521,2.623,2.5715,0.0,5.1637,2.2429,166.4,15.5584,0.0,0.76,0.0,22.528402337895365,0.0,23.2936,23.2936,0.0,0.0,13.87591
South Africa,TOTAL CEREALS,2019/20,0.0,2.7312,0.0,17.69531,16.95371,1.5143,1.4375,0.0,5.41146,9.9088,3.636,3.4271,0.0,3.8194,1.63345,166.3,13.87591,0.0,0.88,0.0,15.765903578153557,0.0,21.12241,21.12241,0.0,0.0,18.89781
South Africa,TOTAL CEREALS,2020/21,0.0,4.1238,0.0,21.62901,17.32346,2.708,2.64285,0.0,5.61902,9.9196,2.46486,2.4611,0.0,2.7312,1.78484,163.8,18.89781,0.0,1.02,0.0,23.380016260217914,0.0,24.09011,24.09011,0.0,0.0,19.86038
South Africa,TOTAL CEREALS,2021/22,0.0,4.831,0.0,23.98418,17.63814,4.37115,4.0088,0.0,5.66719,10.04566,2.38798,2.49376,0.0,4.1238,1.92528,163.3,19.86038,0.0,0.93,0.0,27.04079348020777,0.0,26.47794,26.47794,0.0,0.0,18.84116
South Africa,TOTAL CEREALS,2022/23,0.0,4.7807,0.0,23.67216,17.8656,4.29458,3.9578,0.0,5.65685,10.18668,2.87288,2.93194,0.0,4.831,2.02208,163.3,18.84116,0.0,0.96,0.0,26.1832923571864,0.0,26.6041,26.6041,0.0,0.0,19.00836
South Africa,TOTAL CEREALS,2023/24,0.0,4.8797,0.0,23.78906,18.25859,3.42965,3.9046,0.0,5.69667,10.27313,3.20879,3.25383,0.0,4.7807,2.28879,162.5,19.00836,0.0,0.8,0.0,25.262032041266615,0.0,27.04289,27.04289,0.0,0.0,15.88465
South Africa,TOTAL CEREALS,2024/25,0.0,2.74,0.0,20.76435,19.31634,2.32,2.47,0.0,5.696,10.38099,4.03663,3.76199,0.0,4.8797,3.23935,162.2,15.88465,0.0,0.95,0.0,13.936268528497887,0.0,24.52634,24.52634,0.0,0.0,19.82779
South Africa,TOTAL CEREALS,2025/26,0.0,3.38,0.0,22.56779,19.66093,2.62,2.61,0.0,5.71,10.47613,3.181,3.08313,0.0,2.74,3.47479,161.8,19.82779,0.0,0.92,0.0,17.193285354006694,0.0,25.65093,25.65093,0.0,0.0,19.43
South Africa,Wheat,2000/01,0.854,0.551,0.0,2.935,2.681,0.2,0.103,0.0,0.12,2.424,0.438,0.4,0.0,0.507,0.137,51.4,2.428,0.0,0.0,0.0,19.49752300070772,0.0,3.335,3.335,0.0,2.843,2.504
South Africa,Wheat,2001/02,0.959,0.58,0.0,3.055,2.826,0.19,0.149,0.0,0.15,2.519,0.562,0.5,0.0,0.551,0.157,53.0,2.504,0.0,0.0,0.0,19.70108695652174,0.0,3.555,3.555,0.0,2.611,2.438
South Africa,Wheat,2002/03,0.941,0.897,0.0,3.018,2.944,0.153,0.177,0.0,0.15,2.574,0.892,1.0,0.0,0.58,0.22,53.6,2.438,0.0,0.0,0.0,32.857142857142854,0.0,4.018,4.018,0.0,2.591,1.547
South Africa,Wheat,2003/04,0.748,0.598,0.0,2.444,2.73,0.193,0.158,0.0,0.02,2.652,0.746,1.042,0.0,0.897,0.058,54.7,1.547,0.0,0.0,0.0,21.56509195816805,0.0,3.486,3.486,0.0,2.068,1.68
South Africa,Wheat,2004/05,0.83,0.574,0.0,2.278,2.773,0.144,0.158,0.0,0.02,2.734,1.212,1.227,0.0,0.598,0.019,55.8,1.68,0.0,0.0,0.0,20.204153467089053,0.0,3.505,3.505,0.0,2.024,1.905
South Africa,Wheat,2005/06,0.805,0.582,0.0,2.479,2.841,0.125,0.111,0.0,0.012,2.781,1.066,1.055,0.0,0.574,0.048,56.2,1.905,0.0,0.0,0.0,20.25052192066806,0.0,3.534,3.534,0.0,2.366,2.105
South Africa,Wheat,2006/07,0.765,0.38,0.0,2.687,2.874,0.197,0.211,0.0,0.002,2.818,0.802,0.778,0.0,0.582,0.054,56.4,2.105,0.0,0.0,0.0,12.885723974228553,0.0,3.465,3.465,0.0,2.752,1.905
South Africa,Wheat,2007/08,0.632,0.509,0.0,2.285,2.949,0.207,0.223,0.0,0.001,2.844,1.216,1.396,0.0,0.38,0.104,56.3,1.905,0.0,0.06,0.0,17.265943012211668,0.0,3.681,3.681,0.0,3.014,2.172
South Africa,Wheat,2008/09,0.748,0.694,0.0,2.681,2.948,0.24,0.231,0.0,0.008,2.849,1.291,1.192,0.0,0.509,0.091,55.7,2.172,0.0,0.21,0.0,22.19379597057883,0.0,3.873,3.873,0.0,2.904,1.967
South Africa,Wheat,2009/10,0.643,0.579,0.0,2.661,3.127,0.223,0.24,0.0,0.026,2.991,1.358,1.285,0.0,0.694,0.11,57.8,1.967,0.0,0.17,0.05,19.25507149983372,0.0,3.946,3.946,0.0,3.059,1.436
South Africa,Wheat,2010/11,0.558,0.478,0.0,2.015,3.007,0.196,0.179,0.0,0.001,2.944,1.544,1.649,0.0,0.579,0.062,56.2,1.436,0.0,0.1,0.0,14.59096459096459,0.0,3.664,3.664,0.0,2.573,2.013
South Africa,Wheat,2011/12,0.6047,0.651,0.0,2.491,3.276,0.256,0.288,0.0,0.136,3.066,1.571,1.724,0.0,0.478,0.074,57.9,2.013,0.0,0.0,0.0,20.79872204472844,0.0,4.215,4.215,0.0,3.329,1.879
South Africa,Wheat,2012/13,0.511,0.489,0.0,2.53,3.13,0.304,0.304,0.0,0.032,3.008,1.515,1.393,0.0,0.651,0.09,55.9,1.879,0.0,0.1,0.05,14.913083257090577,0.0,3.923,3.923,0.0,3.677,1.879
South Africa,Wheat,2013/14,0.5055,0.489,0.0,2.368,3.279,0.27,0.268,0.0,0.054,3.122,1.717,1.668,0.0,0.489,0.103,57.1,1.879,0.0,0.17,0.05,15.324349733625825,0.0,4.036,4.036,0.0,3.717,1.759
South Africa,Wheat,2014/15,0.47657,0.597,0.0,2.248,3.191,0.365,0.292,0.0,0.004,3.109,1.989,1.832,0.0,0.489,0.078,55.9,1.759,0.0,0.18,0.05,18.58076563958917,0.0,4.08,4.08,0.0,3.691,1.449
South Africa,Wheat,2015/16,0.48215,0.827,0.0,2.046,3.213,0.125,0.069,0.0,0.003,3.142,2.301,2.063,0.0,0.597,0.068,55.4,1.449,0.0,0.0,0.05,25.595790776849277,0.0,4.109,4.109,0.0,3.005,1.91
South Africa,Wheat,2016/17,0.508365,0.341,0.0,2.737,3.231,0.099,0.105,0.0,0.002,3.16,1.108,0.94,0.0,0.827,0.069,55.2,1.91,0.0,0.0,0.05,10.530541658946328,0.0,3.677,3.677,0.0,3.757,1.535
South Africa,Wheat,2017/18,0.505,0.721,0.0,1.876,3.2382,0.08,0.0908,0.0,0.0032,3.227,1.915,2.174,0.0,0.341,0.008,56.0,1.535,0.0,0.15,0.05,21.78247734138973,0.0,4.05,4.05,0.0,3.04,1.868
South Africa,Wheat,2018/19,0.50335,0.539,0.0,2.589,3.31,0.08,0.107,0.0,0.0032,3.251,1.412,1.367,0.0,0.721,0.0558,55.5,1.868,0.0,0.11,0.05,15.322947464180125,0.0,3.956,3.956,0.0,3.711,1.535
South Africa,Wheat,2019/20,0.54,0.365,0.0,2.074,3.5176,0.105,0.0814,0.0,0.0232,3.415,2.044,1.89,0.0,0.539,0.0794,57.3,1.535,0.0,0.15,0.05,10.599372749448252,0.0,3.964,3.964,0.0,2.843,2.12
South Africa,Wheat,2020/21,0.5098,0.467,0.0,2.485,3.4436,0.0945,0.0914,0.0,0.0082,3.348,1.546,1.517,0.0,0.365,0.0874,55.3,2.12,0.0,0.2,0.05,13.499841008296476,0.0,4.002,4.002,0.0,4.158,2.285
South Africa,Wheat,2021/22,0.5235,0.625,0.0,2.752,3.4593,0.2054,0.269,0.0,0.0197,3.365,1.491,1.6013,0.0,0.467,0.0746,54.7,2.285,0.0,0.16,0.05,15.75976569641144,0.0,4.3533,4.3533,0.0,4.365,2.248795
South Africa,Wheat,2022/23,0.5668,0.563,0.0,2.873795,3.965795,0.5756,0.252,0.0,0.04,3.452,1.69,1.907,0.0,0.625,0.473795,55.3,2.248795,0.0,0.15,0.05,15.743847874720355,0.0,4.780795,4.780795,0.0,3.968,2.05
South Africa,Wheat,2023/24,0.53795,0.75,0.0,2.613,3.576,0.2014,0.215,0.0,0.0067,3.433,1.996,1.928,0.0,0.563,0.1363,54.3,2.05,0.0,0.14,0.0,19.083969465648856,0.0,4.541,4.541,0.0,3.811,1.93
South Africa,Wheat,2024/25,0.5053,0.6,0.0,2.68,3.93,0.2,0.15,0.0,0.002,3.45,2.192,2.0,0.0,0.75,0.478,53.9,1.93,0.0,0.13,0.0,16.014177885487953,0.0,4.68,4.68,0.0,3.82,1.98668
South Africa,Wheat,2025/26,0.5173,0.55,0.0,2.58668,3.74668,0.1,0.09,0.0,0.002,3.5,1.8,1.8,0.0,0.6,0.24468,54.1,1.98668,0.0,0.13,0.0,13.932453607251563,0.0,4.38668,4.38668,0.0,3.84,2.1
Thailand,COARSE GRAINS,2000/01,1.3321,0.315,0.0,5.188461,4.361561,0.5281,0.5281,0.0,3.8559,0.1252,0.0162,0.0162,0.0,0.515,0.380461,2.0,4.673461,0.0,0.0,0.0,6.987684594107585,0.0,5.204661,5.204661,0.0,3.508,4.688131
Thailand,COARSE GRAINS,2001/02,1.3199,0.215,0.0,5.003131,4.507931,0.2932,0.2932,0.0,4.0408,0.144,0.013,0.013,0.0,0.315,0.323131,2.3,4.688131,0.0,0.0,0.0,4.927130038420156,0.0,5.016131,5.016131,0.0,3.552,4.454595
Thailand,COARSE GRAINS,2002/03,1.283,0.16,0.0,4.669595,4.363595,0.286,0.286,0.0,3.86,0.17,0.14,0.14,0.0,0.215,0.333595,2.6,4.454595,0.0,0.0,0.0,4.171555207925955,0.0,4.809595,4.809595,0.0,3.472,4.3805
Thailand,COARSE GRAINS,2003/04,1.244,0.105,0.0,4.5405,3.8355,0.66,0.66,0.0,3.321,0.181,0.06,0.06,0.0,0.16,0.3335,2.8,4.3805,0.0,0.0,0.0,2.6227411641723566,0.0,4.6005,4.6005,0.0,3.521,4.416
Thailand,COARSE GRAINS,2004/05,1.249,0.2,0.0,4.521,4.003445,0.460699,0.460699,0.0,3.488445,0.181,0.143144,0.143144,0.44,0.105,0.334,2.8,4.416,0.0,0.12,0.0,4.87527700714545,0.0,4.664144,4.664144,0.0,3.536,4.185
Thailand,COARSE GRAINS,2005/06,1.196,0.315,0.0,4.385,4.102331,0.11994,0.11994,0.0,3.547331,0.211,0.152271,0.152271,0.4,0.2,0.344,3.2,4.185,0.0,0.1,0.0,8.349575245179313,0.0,4.537271,4.537271,0.0,3.499,3.877
Thailand,COARSE GRAINS,2006/07,1.081,0.215,0.0,4.192,3.772647,0.351287,0.351287,0.0,3.336647,0.181,0.146934,0.146934,0.47,0.315,0.255,2.7,3.877,0.0,0.09,0.0,5.720983636656338,0.0,4.338934,4.338934,0.0,3.586,4.063
Thailand,COARSE GRAINS,2007/08,1.132,0.315,0.0,4.278,3.758095,0.489927,0.489927,0.0,3.334095,0.189,0.285022,0.285022,0.44,0.215,0.235,2.8,4.063,0.0,0.09,0.0,7.453340315023119,0.0,4.563022,4.563022,0.0,3.589,4.4276
Thailand,COARSE GRAINS,2008/09,1.188152,0.415,0.0,4.7426,4.226293,0.648238,0.648238,0.0,3.645693,0.189,0.546931,0.546931,0.38,0.315,0.3916,2.8,4.4276,0.0,0.12,0.0,10.338229502217986,0.0,5.289531,5.289531,0.0,3.726,4.788
Thailand,COARSE GRAINS,2009/10,1.246257,0.215,0.0,5.203,4.014227,1.247163,1.247163,0.0,3.538227,0.184,0.27339,0.27339,0.35,0.415,0.292,2.7,4.788,0.0,0.09,0.0,4.378260531345698,0.0,5.47639,5.47639,0.0,3.842,5.0344
Thailand,COARSE GRAINS,2010/11,1.33936,0.515,0.0,5.2494,4.910626,0.283806,0.283806,0.0,4.334226,0.184,0.460032,0.460032,0.39,0.215,0.3924,2.7,5.0344,0.0,0.08,0.0,9.96886616632637,0.0,5.709432,5.709432,0.0,3.759,5.15631
Thailand,COARSE GRAINS,2011/12,1.328462,0.415,0.0,5.67131,5.166084,0.309494,0.309494,0.0,4.588284,0.185,0.219268,0.219268,0.39,0.515,0.3928,2.7,5.15631,0.0,0.16,0.0,8.014053753637945,0.0,5.890578,5.890578,0.0,3.881,5.12102
Thailand,COARSE GRAINS,2012/13,1.326802,0.415,0.0,5.53602,5.178403,0.074155,0.074155,0.0,4.599203,0.186,0.131538,0.131538,0.42,0.415,0.3932,2.7,5.12102,0.0,0.15,0.0,9.640318553292492,0.0,5.667558,5.667558,0.0,3.86,5.04865
Thailand,COARSE GRAINS,2013/14,1.347301,0.215,0.0,5.46365,4.304837,1.100521,1.100521,0.0,3.825237,0.186,0.156708,0.156708,0.45,0.415,0.2936,2.7,5.04865,0.0,0.15,0.0,5.021286752607741,0.0,5.620358,5.620358,0.0,3.747,4.896227
